disease_id,symptom_name
全葡萄膜炎,虹膜发炎
屈光参差,交替使用双眼
屈光参差,屈光参差性弱视
前葡萄膜炎,睫状充血
前葡萄膜炎,流泪
缺血性视盘病变,盲点
缺血性视盘病变,偏盲
前房积血,前房下方有红色血平面
前房积血,假性前房积脓
浅层点状角膜炎,流泪
浅层点状角膜炎,睫状充血
青光眼睫状体...,眼压升高
青光眼睫状体...,眼痛
球后视神经炎,反应迟钝
球后视神经炎,球后视神经炎
弱视,器质性弱视
弱视,大量饮酒后突然
Reis-B...,角膜上皮糜烂
Reis-B...,眼痛
人类免疫缺陷...,HIV感染
人类免疫缺陷...,低血压
妊娠高血压综...,恶心
妊娠高血压综...,眼底改变
双行睫,睫毛掉落
双行睫,毛发异常
视网膜色素变性,视力常呈雾状模糊感
视网膜色素变性,视力障碍
视网膜脱离,眼前黑影
视网膜脱离,葡萄膜炎
视网膜静脉阻塞,点状出血
视网膜静脉阻塞,黄斑囊样水肿
视网膜炎,视力障碍
视网膜炎,视网膜水肿
水痘性角膜炎,角膜树枝状改变
水痘性角膜炎,眼痛
肾小管间质性...,双肾弥漫性病变
肾小管间质性...,肉芽肿
史-约综合征,毒血症
史-约综合征,角膜溃疡
水痘-带状疱...,红晕
水痘-带状疱...,视网膜水肿
上睑下垂,眼睑下垂
上睑下垂,眼睑松弛
视交叉病变,偏盲
视交叉病变,内出血
视盘水肿,盲点
视盘水肿,黑蒙
Theodo...,畏光
Theodo...,充血
特发性葡萄膜大脑炎,恶心
特发性葡萄膜大脑炎,视网膜脱离
特发性黄斑裂孔,晶状体混浊
特发性黄斑裂孔,视物变形
糖尿病伴发的...,畏光
糖尿病伴发的...,睫状充血
Thyges...,角膜知觉减少
Thyges...,畏光
Terson综合征,视网膜出血
Terson综合征,视力障碍
Terrie...,视力障碍
Terrie...,畏光
特发性黄斑部前膜,视物变形
特发性黄斑部前膜,眼底改变
疼痛性眼肌麻痹,脑膜刺激征
疼痛性眼肌麻痹,脑神经麻痹
特发性息肉样...,视力视野改变
特发性息肉样...,视物变形
铜绿假单胞菌...,角膜炎
铜绿假单胞菌...,眼结膜水肿及角膜溃疡
外伤相关性青光眼,虹膜缺损
外伤相关性青光眼,晶状体混浊
微小度数斜视,视力障碍
微小度数斜视,中心暗点以及屈
无脉络膜症,紧脉
无脉络膜症,视力视野改变
外层渗出性视...,葡萄膜炎
外层渗出性视...,视网膜脱离
外隐斜,视力障碍
外隐斜,视力视野改变
外伤性白内障,晶状体混浊
外伤性白内障,眼裂歪斜
Wegner...,体重减轻
Wegner...,听力下降
微小核糖核酸...,眼痛
微小核糖核酸...,鼻塞
无泪症,泪道阻塞
无泪症,角膜知觉减少
小儿弱视,视力障碍
小儿弱视,视力常呈雾状模糊感
小儿斜视,斜视性弱视
小角膜,角膜混浊
小角膜,角膜溃疡
新生血管性青光眼,畏光
新生血管性青光眼,充血
先天性眼球震颤,眼球震颤
先天性眼球震颤,视力障碍
先天性视网膜劈裂症,色素斑
先天性视网膜劈裂症,眼球震颤
细菌性角膜炎,角膜炎
细菌性角膜炎,结膜充血
先天性无虹膜,畏光
先天性无虹膜,上睑下垂
小儿脉络丛乳头状瘤,易激惹
小儿脉络丛乳头状瘤,颅内压增高
小儿疱疹性角...,流泪
小儿疱疹性角...,脓性分泌物
先天性睑裂狭...,睑裂狭小
先天性睑裂狭...,上睑下垂
先天性小眼球...,囊肿
先天性小眼球...,小眼球
眼眶黏液囊肿,眉弓囊肿
眼眶黏液囊肿,囊肿
睑缘炎,烂眼边
睑缘炎,眼睑部有明显的
眼眶击出性骨折,视力障碍
眼眶击出性骨折,眼睑浮肿
圆锥角膜,大角膜
圆锥角膜,畏光
眼底病,眼底异常
眼底病,眼充血
眼眶蜂窝织炎,恶心
眼眶蜂窝织炎,高热
远视,晶状体脱位或半脱位
远视,视物模糊
原发性视网膜...,色觉异常
原发性视网膜...,黄斑囊样水肿
眼部毛细血管瘤,上睑下垂
眼部毛细血管瘤,眼球移位
增龄性黄斑变性,疲劳
增龄性黄斑变性,光反射消失
周边葡萄膜炎,视乳头水肿
周边葡萄膜炎,眼痛
中心性浆液性...,视物变形
中心性浆液性...,视力障碍
中毒性弱视,视力障碍
中毒性弱视,畏光
真菌性角膜炎,角膜溃疡
真菌性角膜炎,眼结膜水肿及角膜溃疡
中心性渗出性...,视力视野改变
中心性渗出性...,点状出血
真性小眼球,视网膜水肿
真性小眼球,小眼球
周期性内斜视,内斜V征
周期性内斜视,复视
增生性玻璃体...,视物变形
增生性玻璃体...,视物变小
真菌性角膜溃疡,流泪
真菌性角膜溃疡,眼痛
真菌性巩膜炎,眼痛
真菌性巩膜炎,流泪
白毛舌,口臭
白毛舌,舌苔黄
口腔炎,口腔黏膜白斑
口腔炎,口腔黏膜溃疡
唇炎,唇红干燥
唇炎,嘴唇肿
舌炎,舌痛
舌炎,舌体深裂
口腔干燥综合征,口干舌燥
口腔干燥综合征,口腔黏膜溃疡
牙结石,刷牙出血
牙结石,牙齿异常
牙斑,绿牙或棕褐色牙
牙斑,牙齿颜色异常
口周湿疹,口唇周围有炎性
口周湿疹,瘙痒
牙周脓肿,牙龈长脓包
牙周脓肿,牙龈肿胀
裂纹舌,舌苔厚腻
裂纹舌,精血不足
牙病,牙疼
牙病,牙齿神经痛
慢性牙周炎,牙龈出血
慢性牙周炎,牙齿神经痛
边缘性龈炎,牙龈出血
边缘性龈炎,牙龈痛
变应性口炎,口炎
变应性口炎,丘疹
唇癌,口唇潮红
唇癌,口唇和甲床略带青紫
唇病,鳞屑
唇病,唇红干燥
唇腭裂,裂腭
唇裂,唇腭裂
唇裂,兔唇
创伤性口炎,口腔粘膜弥漫充血
创伤性口炎,口腔痛
齿状突发育畸形,结节
齿状突发育畸形,颈椎痛
地图舌,舌痛
地图舌,舌体深裂
单纯性牙周炎,创伤
单纯性牙周炎,牙龈出血
腭裂,鼻腔不能关闭引
腭裂,兔唇
鹅口疮,粘膜有粘着性白斑
鹅口疮,口腔粘膜有形似
腭咽闭合不全,耳闷
腭咽闭合不全,软腭有疤痕
放射性口炎,继发感染
放射性口炎,张口困难
复发性阿弗他溃疡,发烧
复发性阿弗他溃疡,淋巴结肿大
复发性坏死性...,黏膜稍苍白
复发性坏死性...,口腔溃疡
氟骨症,关节僵直
氟骨症,肌肉萎缩
肥大性龈炎,牙龈出血
肥大性龈炎,脓性分泌物
氟牙症,牙齿上白垩色到
氟牙症,虚脱
干槽症,剧烈疼痛
干槽症,牵涉痛
根尖周病,脓肿
根尖周病,颌下淋巴结肿大压痛
根尖脓肿,牙龈深红或暗红色
根尖脓肿,牙齿咬合无力
颌骨骨髓炎,牙疼
颌骨骨髓炎,消瘦
颌面部放线菌病,颌下腺疼痛
颌面部放线菌病,压痛
颌面部放线菌病,颌下淋巴结肿大压痛
化脓性腮腺炎,脸部疼痛
化脓性腮腺炎,白细胞增多
后牙反合,牙齿萌出异常
后牙反合,下颌前突
颌面部淋巴管瘤,巨口
颌面部淋巴管瘤,巨舌
颌周蜂窝织炎,磨牙
颌周蜂窝织炎,捻发音
颌骨囊肿,颌骨关节痛
颌骨囊肿,颌骨囊肿
颌下间隙感染,充血
颌下间隙感染,白细胞增多
颌骨造釉细胞瘤,鼻塞
颌骨造釉细胞瘤,鼻泪管阻塞
坏死性龈口炎,乏力
坏死性龈口炎,牙龈出血
颏下间隙感染,充血
颏下间隙感染,水肿
黑舌,红斑鳞屑
黑舌,广泛红斑浸润损
急性假膜型念...,口腔痛
急性假膜型念...,烦躁不安
急性根尖牙周炎,牙疼
急性根尖牙周炎,牙龈出血
急性牙髓炎,牙痛
急性牙髓炎,牙齿遇冷热痛
急性颌骨骨髓炎,牙龈痛
急性颌骨骨髓炎,牙龈肿胀
急性根尖周炎,钝痛
急性根尖周炎,牙周袋形成
金属引起的口...,充血
金属引起的口...,头晕
结核性溃疡,低热
结核性溃疡,口腔黏膜溃疡
急性化脓性腮腺炎,化脓性腮腺炎
急性化脓性腮腺炎,白细胞增多
甲状舌管囊肿...,囊肿
甲状舌管囊肿...,口腔痛
急性舌扁桃体炎,扁桃体肥大
急性舌扁桃体炎,高热
急性颌下腺炎,颌下腺疼痛
急性颌下腺炎,压痛
急性颌下腺炎,脓性分泌物
甲状舌管囊肿,胀痛
甲状舌管囊肿,咽部异物感
口腔尖锐湿疣,皮疹呈瘀点
口腔尖锐湿疣,发热伴有皮疹
口腔病,口腔溃疡
口腔病,舌位于口腔底不能外伸
口炎,口腔黏膜白斑
口炎,口腔黏膜黄豆大
口腔疾病,牙痛
口腔疾病,牙龈出血
开合,磨牙
开合,口腔痛
溃疡坏死性口炎,口炎
溃疡坏死性口炎,口腔溃疡
口腔粘膜黑棘皮病,黑斑
口腔粘膜黑棘皮病,苔黄腻
口腔粘膜病,口干舌燥
口腔粘膜病,舌体深裂
口腔结核性溃疡,口腔溃疡
口腔结核性溃疡,溃疡疼痛
裂沟舌,唇厚舌大
裂沟舌,舌体大且表面有沟纹
链球菌性咽炎,白细胞增多
链球菌性咽炎,无力
慢性根尖牙周炎,牙疼
慢性根尖牙周炎,牙龈出血
慢性舌扁桃体炎,咽部异物感
慢性舌扁桃体炎,环咽部运动障碍
慢性牙髓炎,牙釉质腐蚀
慢性牙髓炎,牙痛
膜性口炎,口炎
膜性口炎,口痛
磨损,磨牙
磨损,创伤
毛舌,舌苔发黑
毛舌,舌背中后部黑色丛毛
磨牙,夜间磨牙
磨牙,白天不自觉地将牙咬紧
面瘫唇肿裂纹...,麻痹
面瘫唇肿裂纹...,水肿
颞下颌关节病,颌骨关节痛
颞下颌关节病,张嘴颌骨响
颞间隙感染,食欲减退
颞间隙感染,全身感染中毒症状
颞下颌关节脱位,呈开口状态而不能闭合
颞下颌关节脱位,下颌前突
颞下颌关节强直,进食困难
颞下颌关节强直,牙关紧闭
颞下颌关节紊...,颌骨关节痛
颞下颌关节紊...,头晕
颞下间隙感染,食欲减退
颞下间隙感染,全身感染中毒症状
颞下颌间挛缩,挛缩性瘢痕
颞下颌间挛缩,张口困难
皮样囊肿,囊肿
皮样囊肿,囊性肿块
青春前期牙周炎,牙疼
青春前期牙周炎,牙龈肿胀
前牙反合,磨牙
前牙反合,下颌前突
青少年牙周炎,牙齿遇冷热痛
青少年牙周炎,牙移位
龋齿,牙痛
龋齿,牙齿遇冷热痛
前牙深覆盖,磨牙
前牙深覆盖,牙列拥挤
乳头状囊腺癌,乳房内光滑质韧
乳头状囊腺癌,胆囊壁变薄
上颌后缩,颌突畸形
上颌后缩,口腔念珠菌感染
舌病,舌炎
舌病,舌头震颤
鳃裂囊肿和瘘管,咽喉炎
鳃裂囊肿和瘘管,吞咽困难
四环素牙,牙釉质腐蚀
四环素牙,牙齿发黄
上颌前突,颌突畸形
上颌前突,牙列拥挤
舌下腺囊肿,创伤
舌下腺囊肿,继发感染
深覆合,创伤
深覆合,下颌后缩
双颌前突,下颌前突
双颌前突,颌突畸形
锁合,过早丧失咀嚼功能
锁合,锁合畸形
舌白斑,镜面舌
舌白斑,舌淡体胖
舌甲状腺,咽痛
舌甲状腺,囊肿
糖尿病型牙周炎,齿龈肿胀
糖尿病型牙周炎,齿龈出血
小儿龋病,牙疼
小儿龋病,牙釉质腐蚀
寻常型天疱疮,水疱或大疱损害
寻常型天疱疮,黏膜损害
下颌下间隙感染,软组织肿胀
下颌下间隙感染,剧烈疼痛
下颌后缩,下颌后缩
下颌后缩,牙疼
涎腺囊肿,囊肿
涎腺囊肿,胀感
楔状缺损,磨牙
楔状缺损,牙体损伤
涎石病,胀痛
涎石病,发炎
下颌下隙感染,高热
下颌下隙感染,声音嘶哑
涎腺病毒病,黄疸
涎腺病毒病,肝脾肿大
涎瘘,涎瘘
腺性唇炎,结痂
腺性唇炎,脓性分泌物
小儿溃疡性口炎,口唇疱疹
小儿溃疡性口炎,口腔黏膜溃疡
牙齿过敏,牙齿遇冷热痛
牙齿过敏,牙齿神经痛
牙龈瘘管,牙龈肿胀
牙龈瘘管,牙龈痛
婴幼儿化脓性...,发烧
婴幼儿化脓性...,颌下淋巴结肿大压痛
药物性牙龈增生,发炎
药物性牙龈增生,牙龈肿胀
釉质发育不全,牙齿上白垩色到
釉质发育不全,牙齿发黄
遗传性乳光牙,牙冠呈半透明乳光色
牙齿感觉过敏症,牙龈肿胀
牙齿感觉过敏症,牙痛
咬肌间隙感染,水肿
咬肌间隙感染,咀嚼肌肥大
阻生齿,牙齿拥挤错位排列不齐
阻生齿,牙齿萌出异常
智齿冠周炎,淋巴结肿大
智齿冠周炎,蜂窝组织炎
耳石症,头晕
耳石症,眩晕
反流性喉炎,咽痛
反流性喉炎,呼吸困难
咽喉癌,咽喉疼痛
咽喉癌,咽喉干燥及灼热感
蝶窦炎,健忘
蝶窦炎,流鼻涕
会厌囊肿,喉头水肿
会厌囊肿,喉管阻塞
鼻外伤,流鼻血
鼻外伤,鼻小柱缺损
喉肿瘤,喉咙痛
喉肿瘤,喉部堵塞感
梅尼埃病,吞咽困难
梅尼埃病,恶心
喉切伤,动脉出血
喉切伤,呼吸困难
筛窦炎,鼻塞
筛窦炎,流鼻涕
化脓性中耳炎,恶心
化脓性中耳炎,小儿哭闹不安
喉淀粉样变,喉痒咳嗽
喉淀粉样变,呼吸困难
阿斯匹林不耐...,胸闷
阿斯匹林不耐...,变应性鼻炎
鼻疔,疖肿
鼻疔,鼻前庭皮肤红肿疼痛
鼻腔囊肿,眼痛
鼻腔囊肿,上额窦囊肿
鼻血管瘤,鼻出血
鼻血管瘤,复视
鼻窦粘膜囊肿,前额头痛
鼻窦粘膜囊肿,偏头痛
鼻腔癌,鼻塞
鼻腔癌,头痛
鼻咽肉瘤,鼻塞
鼻咽肉瘤,骨质破坏
鼻鼽,鼻塞
鼻鼽,鼻痒
扁桃体结石,吞咽困难
扁桃体结石,张口困难
鼻肿瘤,鼻塞
鼻肿瘤,鼻出血
鼻病,鼻塞及反射性头痛
鼻病,阵发性鼻塞
鼻部囊肿,鼻粘膜肿胀
鼻部囊肿,脑脊液鼻漏
创伤性耳聋,眩晕
创伤性耳聋,耳聋
传导性耳聋,耳聋
传导性耳聋,听力减退
创伤性鼻中隔穿孔,鼻出血
创伤性鼻中隔穿孔,鼻内痛
常年性鼻炎,侧卧时位于下侧
常年性鼻炎,鼻分泌物增多
创伤性鼻出血,鼻出血
创伤性鼻出血,鼻内痛
虫霉病,鼻甲肿胀
虫霉病,水肿
传导性耳鸣,耳鸣
传导性耳鸣,耳聋
大疱性鼓膜炎,鼓膜充血
大疱性鼓膜炎,听力下降
耵聍栓塞,听力减退
耵聍栓塞,耳鸣
胆脂瘤型中耳炎,耳流脓
胆脂瘤型中耳炎,耳鼓膜穿孔
儿童腺样体肥大,说话带鼻音
儿童腺样体肥大,婴儿睡觉打鼾
耳廓软骨膜炎,双耳廓缺损
耳廓软骨膜炎,耳廓红肿
耳鼻咽喉创伤,耳垂缺损
耳鼻咽喉创伤,耳鼓膜破裂
耳神经痛,耳廓痛
耳神经痛,耳痛
耳硬化症,耳鸣
耳硬化症,耳聋
耳病,耳内疼痛
耳病,耳源性眩晕
耳源性脑膜炎,嗜睡
耳源性脑膜炎,食欲不振
耳内脑膜脑疝,低热
耳内脑膜脑疝,脑脓肿
耳部恶性肿瘤,间歇性耳痛
耳部恶性肿瘤,耳鸣
耳鸣,耳鸣
耳鸣,眩晕
耳聋,中枢性耳聋
耳聋,听力减退
副鼻窦炎,发烧
副鼻窦炎,流黄鼻涕
奋森咽峡炎,周身不适
奋森咽峡炎,吞咽困难
分泌性中耳炎,听力下降
分泌性中耳炎,耳痛
副耳,结节
过强反射性鼻炎,鼻子红血丝
过强反射性鼻炎,鼻塞
功能性聋,耳聋
功能性聋,听力下降
鼓膜外伤,听力减退
鼓膜外伤,耳痛
过敏性鼻炎,鼻粘膜苍白水肿
过敏性鼻炎,鼻塞
干酪性鼻炎,骨质破坏
干酪性鼻炎,白渣样鼻涕
鼓室硬化症,听力下降
鼓室硬化症,耳聋
鼓膜穿孔,耳道流血
鼓膜穿孔,耳道划伤
干酪性鼻窦炎,鼻塞
干酪性鼻窦炎,流鼻涕
喉水肿,呼吸困难
喉水肿,咳声嘶哑
喉结核,声音嘶哑
喉结核,喉咙痛
喉异物,喉部堵塞感
喉异物,呼吸困难
喉狭窄,呼吸困难
喉狭窄,咳声嘶哑
喉插管损伤,喉咙痛
喉插管损伤,喉痒咳嗽
会厌炎,咽痛
会厌炎,高热
喉乳头状瘤,声音嘶哑
喉乳头状瘤,干咳
急性单纯性咽炎,咽痛
急性单纯性咽炎,淋巴结肿大
急性中耳炎,耳后疼痛
急性中耳炎,耳痛
急性化脓性鼻窦炎,嗅觉障碍
急性化脓性鼻窦炎,脓性分泌物
结核性中耳乳突炎,继发感染
结核性中耳乳突炎,耳聋
急性鼻炎,鼻粘膜苍白水肿
急性鼻炎,鼻前庭部发痒
急性化脓性中耳炎,耳痛
急性化脓性中耳炎,耳聋
急性鼻咽炎,喉部淋巴滤泡增生
急性鼻咽炎,脱水
急性化脓性乳突炎,耳后乳突水肿
急性化脓性乳突炎,骨质破坏
间断脉冲噪音损伤,听力减退
间断脉冲噪音损伤,鼓膜充血
茎突综合征,耳痛
茎突综合征,咽部异物感
急性咽炎,咽喉干燥及灼热感
急性咽炎,食欲不振
急性喉炎,发烧
急性喉炎,呼吸困难
枯草热,鼻塞
枯草热,皮肤瘙痒
粒性白细胞缺...,粒细胞减少
粒性白细胞缺...,咽痛
老年性耳聋,耳聋
老年性耳聋,听力减退
蓝鼓膜与胆固...,蓝鼓膜征
蓝鼓膜与胆固...,肉芽肿
慢性鼻咽炎,咽部有异物感
慢性鼻咽炎,咽痛
慢性外耳道炎,听力减退
慢性外耳道炎,耳痒
慢性中耳炎,耳源性破伤风
慢性中耳炎,听力减退
慢性肥厚性鼻炎,鼻塞
慢性肥厚性鼻炎,侧卧时位于下侧
膜迷路积水,听力减退
膜迷路积水,耳聋
慢性扁桃体炎,消化不良
慢性扁桃体炎,咽痛
慢性乳突炎,耳内流脓
慢性乳突炎,骨质破坏
慢性化脓性鼻窦炎,鼻孔流脓
慢性化脓性鼻窦炎,鼻塞
慢性单纯性咽炎,恶心
慢性单纯性咽炎,咽部慢性充血
慢性筛窦炎,鼻塞
慢性筛窦炎,嗅觉丧失
慢性上颌窦炎,头昏
慢性上颌窦炎,脓性分泌物
脑脊液鼻漏,鼻溢液
脑脊液鼻漏,口鼻血性分泌物
颞骨岩部炎,剧痛
颞骨岩部炎,复视
疱疹性咽颊炎,咳嗽
疱疹性咽颊炎,咽痛
气压创伤性中耳炎,剧痛
气压创伤性中耳炎,耳鸣
气管食管瘘,食管瘘
气管食管瘘,食管闭锁
前庭神经炎,眩晕
前庭神经炎,前庭神经受损
潜水性内耳损伤,耳聋
潜水性内耳损伤,头晕
乳突炎,白细胞增多
乳突炎,耳痛
耳结核,听力下降
耳结核,眩晕
上颌窦炎,鼻塞
上颌窦炎,鼻分泌物增多
声带小结,声音异常
声带小结,声音嘶哑
渗出性中耳炎,耳痛
渗出性中耳炎,听力下降
舌静脉曲张,舌头出血
舌静脉曲张,痛性红舌
腮腺隙感染,化脓性腮腺炎
腮腺隙感染,牙关紧闭
鳃裂瘘管,耳内流脓
鳃裂瘘管,耳廓腹侧面局限性囊肿
嗜酸细胞增多...,鼻塞
嗜酸细胞增多...,流鼻涕
声带息肉,喉鸣声
声带息肉,失音
上颌窦后鼻孔息肉,鼻溢液
上颌窦后鼻孔息肉,鼻塞
听神经鞘瘤,听力下降
听神经鞘瘤,耳鸣
突发性耳聋,听力下降
突发性耳聋,听力减退
突发性聋,耳堵
突发性聋,恶心
听力障碍,病理性听觉适应
听力障碍,听不懂别人及自
Usher综合征,眩晕
Usher综合征,精神障碍
外耳道胆脂瘤,耳痛
外耳道胆脂瘤,面神经瘫痪
外耳道外生骨疣,听力减退
外耳道外生骨疣,耳痛
外耳道炎,耳痛
外耳道炎,外耳道癣
外耳道真菌病,外耳道癣
外耳道真菌病,耳痛
萎缩性鼻炎,鼻臭症
萎缩性鼻炎,鼻粘膜溃疡和萎缩
外耳道疖肿,外耳道疼痛
