disease_name,department_name
胃恶性淋巴瘤,普外科
胃隔膜,外科
胃隔膜,普外科
胃畸胎瘤,外科
胃畸胎瘤,普外科
胃食管反流病,外科
胃食管反流病,普外科
下肢动脉硬化闭塞症,外科
下肢动脉硬化闭塞症,普外科
先天性肠旋转不良,外科
先天性肠旋转不良,普外科
锌缺乏病,外科
锌缺乏病,普外科
下肢淋巴水肿,外科
下肢淋巴水肿,普外科
下肢交通静脉...,外科
下肢交通静脉...,普外科
小肠血管瘤,外科
小肠血管瘤,普外科
血管肉瘤,外科
血管肉瘤,普外科
血栓性浅静脉炎,外科
血栓性浅静脉炎,普外科
先天性动静脉瘘,外科
先天性动静脉瘘,普外科
小儿口腔溃疡,外科
小儿口腔溃疡,普外科
腰疝,外科
腰疝,普外科
疣状血管瘤,外科
疣状血管瘤,普外科
原发性十二指...,外科
原发性十二指...,普外科
阴缩,外科
阴缩,普外科
胰腺外伤,外科
胰腺外伤,普外科
原发性下肢静...,外科
原发性下肢静...,普外科
眼眶内海绵状血管瘤,外科
眼眶内海绵状血管瘤,普外科
腰肌劳损,外科
腰肌劳损,普外科
厌氧菌感染,外科
厌氧菌感染,普外科
咽部机械性创伤,外科
咽部机械性创伤,普外科
腰腿痛,外科
腰腿痛,普外科
原发性腹膜癌,外科
原发性腹膜癌,普外科
植物人,外科
植物人,普外科
增殖体肥大,外科
增殖体肥大,普外科
坐骨疝,外科
坐骨疝,普外科
痔核,外科
痔核,普外科
子宫切除术后会阴疝,外科
子宫切除术后会阴疝,普外科
直接型颈动脉...,外科
直接型颈动脉...,普外科
脂肪瘤,外科
脂肪瘤,普外科
造口旁疝,外科
造口旁疝,普外科
直肠脱垂直肠壁内疝,外科
直肠脱垂直肠壁内疝,普外科
主动脉肠道瘘,外科
主动脉肠道瘘,普外科
自发性腹膜后...,外科
自发性腹膜后...,普外科
自发性食管破裂,外科
自发性食管破裂,普外科
肋软骨炎,外科
肋软骨炎,心胸外科
乳腺疾病,外科
乳腺疾病,心胸外科
弥漫性胸膜间皮瘤,外科
弥漫性胸膜间皮瘤,心胸外科
乳糜胸,外科
乳糜胸,心胸外科
空气栓塞,外科
空气栓塞,心胸外科
张力性气胸,外科
张力性气胸,心胸外科
胸腺癌,外科
胸腺癌,心胸外科
胸壁深部软组织感染,外科
胸壁深部软组织感染,心胸外科
肺泡癌,外科
肺泡癌,心胸外科
肺不发育或发育不全,外科
肺不发育或发育不全,心胸外科
先天性胸骨后膈疝,外科
先天性胸骨后膈疝,心胸外科
胸壁软组织肿瘤,外科
胸壁软组织肿瘤,心胸外科
闭合性气胸,外科
闭合性气胸,心胸外科
创伤性气管及...,外科
创伤性气管及...,心胸外科
穿透性心脏外伤,外科
穿透性心脏外伤,心胸外科
创伤性窒息,外科
创伤性窒息,心胸外科
创伤性气胸,外科
创伤性气胸,心胸外科
创伤性血胸,外科
创伤性血胸,心胸外科
创伤窒息综合征,外科
创伤窒息综合征,心胸外科
创伤性膈疝,外科
创伤性膈疝,心胸外科
动脉硬化性闭塞症,外科
动脉硬化性闭塞症,心胸外科
单心室,外科
单心室,心胸外科
单心房,外科
单心房,心胸外科
多瓣膜病,外科
多瓣膜病,心胸外科
单侧肺气肿,外科
单侧肺气肿,心胸外科
胆固醇脓胸,外科
胆固醇脓胸,心胸外科
二尖瓣狭窄,外科
二尖瓣狭窄,心胸外科
恶性胸腔积液,外科
恶性胸腔积液,心胸外科
肺损伤,外科
肺损伤,心胸外科
房间隔缺损,外科
房间隔缺损,心胸外科
肺棘球蚴病,外科
肺棘球蚴病,心胸外科
副神经节起源的肿瘤,外科
副神经节起源的肿瘤,心胸外科
腹主动脉动脉瘤破裂,外科
腹主动脉动脉瘤破裂,心胸外科
肺动脉发育不全,外科
肺动脉发育不全,心胸外科
肺隔离症,外科
肺隔离症,心胸外科
肺疝,外科
肺疝,心胸外科
法洛三联症,外科
法洛三联症,心胸外科
肺爆震伤,外科
肺爆震伤,心胸外科
膈疝,外科
膈疝,心胸外科
膈扑动,外科
膈扑动,心胸外科
膈下食管憩室,外科
膈下食管憩室,心胸外科
感染性腹主动脉瘤,外科
感染性腹主动脉瘤,心胸外科
冠状动脉终止异常,外科
冠状动脉终止异常,心胸外科
冠状动脉异位起源,外科
冠状动脉异位起源,心胸外科
膈先天性缺损,外科
膈先天性缺损,心胸外科
感染性肋软骨炎,外科
感染性肋软骨炎,心胸外科
膈肌膨出,外科
膈肌膨出,心胸外科
滑脱性肋骨综合征,外科
滑脱性肋骨综合征,心胸外科
后天性三尖瓣...,外科
后天性三尖瓣...,心胸外科
喉气管食管裂,外科
喉气管食管裂,心胸外科
急性心肌梗死,外科
急性心肌梗死,心胸外科
鸡胸,外科
鸡胸,心胸外科
矫正型大动脉错位,外科
矫正型大动脉错位,心胸外科
继发性纵隔感染,外科
继发性纵隔感染,心胸外科
急性脓胸,外科
急性脓胸,心胸外科
经膈肌肋间疝,外科
经膈肌肋间疝,心胸外科
军刀综合征,外科
军刀综合征,心胸外科
局限性胸膜间皮瘤,外科
局限性胸膜间皮瘤,心胸外科
开放性气胸,外科
开放性气胸,心胸外科
联合瓣膜病变,外科
联合瓣膜病变,心胸外科
漏斗胸,外科
漏斗胸,心胸外科
老年人先天性...,外科
老年人先天性...,心胸外科
老年人主动脉...,外科
老年人主动脉...,心胸外科
老年人主动脉瘤,外科
老年人主动脉瘤,心胸外科
老年人自发性气胸,外科
老年人自发性气胸,心胸外科
肋骨骨髓炎,外科
肋骨骨髓炎,心胸外科
慢性缩窄性心包炎,外科
慢性缩窄性心包炎,心胸外科
慢性脓胸,外科
慢性脓胸,心胸外科
弥漫性恶性间皮瘤,外科
弥漫性恶性间皮瘤,心胸外科
弥漫性食管壁内憩室,外科
弥漫性食管壁内憩室,心胸外科
Nezelo...,外科
Nezelo...,心胸外科
器械性食管损伤,外科
器械性食管损伤,心胸外科
气管闭合性损伤,外科
气管闭合性损伤,心胸外科
气管先天性疾病,外科
气管先天性疾病,心胸外科
气管、支气管狭窄,外科
气管、支气管狭窄,心胸外科
气管支气管异物,外科
气管支气管异物,心胸外科
气管及支气管...,外科
气管及支气管...,心胸外科
气管梗阻,外科
气管梗阻,心胸外科
缩窄性心包炎,外科
缩窄性心包炎,心胸外科
三尖瓣狭窄,外科
三尖瓣狭窄,心胸外科
食管念珠菌感染,外科
食管念珠菌感染,心胸外科
神经鞘源性肿瘤,外科
神经鞘源性肿瘤,心胸外科
食管裂孔疝,外科
食管裂孔疝,心胸外科
食管损伤,外科
食管损伤,心胸外科
食管瘢痕性狭窄,外科
食管瘢痕性狭窄,心胸外科
食管破裂,外科
食管破裂,心胸外科
食管憩室,外科
食管憩室,心胸外科
食管失弛缓症,外科
食管失弛缓症,心胸外科
食管异物,外科
食管异物,心胸外科
三房心,外科
三房心,心胸外科
完全性肺静脉...,外科
完全性肺静脉...,心胸外科
完全性大动脉错位,外科
完全性大动脉错位,心胸外科
外伤性乳糜胸,外科
外伤性乳糜胸,心胸外科
无菌性肋软骨炎,外科
无菌性肋软骨炎,心胸外科
胸膜间皮瘤,外科
胸膜间皮瘤,心胸外科
血胸,外科
血胸,心胸外科
胸骨骨髓炎,外科
胸骨骨髓炎,心胸外科
胸骨裂,外科
胸骨裂,心胸外科
胸廓出口综合征,外科
胸廓出口综合征,心胸外科
胸廓畸形,外科
胸廓畸形,心胸外科
心内膜垫缺损,外科
心内膜垫缺损,心胸外科
胸腺类癌,外科
胸腺类癌,心胸外科
炎症性腹主动脉瘤,外科
炎症性腹主动脉瘤,心胸外科
咽部及颈部食...,外科
咽部及颈部食...,心胸外科
右心室双出口,外科
右心室双出口,心胸外科
原发性纵隔感染,外科
原发性纵隔感染,心胸外科
咽食管憩室,外科
咽食管憩室,心胸外科
医源性气管及...,外科
医源性气管及...,心胸外科
异物性食管穿孔,外科
异物性食管穿孔,心胸外科
支气管肺隔离症,外科
支气管肺隔离症,心胸外科
支气管源性囊肿,外科
支气管源性囊肿,心胸外科
自发性血胸,外科
自发性血胸,心胸外科
纵隔神经鞘源性肿瘤,外科
纵隔神经鞘源性肿瘤,心胸外科
纵隔疝,外科
纵隔疝,心胸外科
支气管结石症,外科
支气管结石症,心胸外科
纵隔畸胎瘤,外科
纵隔畸胎瘤,心胸外科
纵隔霍奇金淋巴瘤,外科
纵隔霍奇金淋巴瘤,心胸外科
主动脉口狭窄,外科
主动脉口狭窄,心胸外科
纵隔非霍奇金...,外科
纵隔非霍奇金...,心胸外科
自发性气胸,外科
自发性气胸,心胸外科
胆管结石,外科
胆管结石,肝胆外科
胆囊息肉样病变,外科
胆囊息肉样病变,肝胆外科
胆囊囊肿,外科
胆囊囊肿,肝胆外科
黄疸性肝炎,外科
黄疸性肝炎,肝胆外科
先天性肝内胆...,外科
先天性肝内胆...,肝胆外科
胰腺肉瘤,外科
胰腺肉瘤,肝胆外科
急性胆管炎,外科
急性胆管炎,肝胆外科
肝结石,外科
肝结石,肝胆外科
急性梗阻性化...,外科
急性梗阻性化...,肝胆外科
老年人胆囊癌,外科
老年人胆囊癌,肝胆外科
老年人急性胰腺炎,外科
老年人急性胰腺炎,肝胆外科
胆道结石,外科
胆道结石,肝胆外科
胆囊腺肌增生病,外科
胆囊腺肌增生病,肝胆外科
胆囊-结肠肝...,外科
胆囊-结肠肝...,肝胆外科
胆道癌,外科
胆道癌,肝胆外科
胆道肿瘤,外科
胆道肿瘤,肝胆外科
胆囊息肉,外科
胆囊息肉,肝胆外科
胆总管结石,外科
胆总管结石,肝胆外科
胆囊平滑肌肉瘤,外科
胆囊平滑肌肉瘤,肝胆外科
胆囊良性肿瘤,外科
胆囊良性肿瘤,肝胆外科
乏特壶腹周围癌,外科
乏特壶腹周围癌,肝胆外科
肝外胆管损伤,外科
肝外胆管损伤,肝胆外科
肝血管瘤,外科
肝血管瘤,肝胆外科
肝性血卟啉病综合征,外科
肝性血卟啉病综合征,肝胆外科
肝内胆管结石,外科
肝内胆管结石,肝胆外科
肝母细胞瘤,外科
肝母细胞瘤,肝胆外科
功能性胃肠病,外科
功能性胃肠病,肝胆外科
环状胰腺,外科
环状胰腺,肝胆外科
急性化脓性胆管炎,外科
急性化脓性胆管炎,肝胆外科
急性结石性胆囊炎,外科
急性结石性胆囊炎,肝胆外科
急性出血坏死...,外科
急性出血坏死...,肝胆外科
门静脉血栓形成,外科
门静脉血栓形成,肝胆外科
Rotor综合征,外科
Rotor综合征,肝胆外科
外伤性胆管损伤,外科
外伤性胆管损伤,肝胆外科
先天性胆管囊状扩张,外科
先天性胆管囊状扩张,肝胆外科
胰腺异位,外科
胰腺异位,肝胆外科
医源性胆管损伤,外科
医源性胆管损伤,肝胆外科
原发性硬化性胆管炎,外科
原发性硬化性胆管炎,肝胆外科
异位胰腺,外科
异位胰腺,肝胆外科
胰腺脓肿,外科
胰腺脓肿,肝胆外科
胰腺瘘,外科
胰腺瘘,肝胆外科
胰高血糖素瘤,外科
胰高血糖素瘤,肝胆外科
肾盂旁囊肿,外科
肾盂旁囊肿,泌尿外科
前列腺病,外科
前列腺病,泌尿外科
男假两性畸形,外科
男假两性畸形,泌尿外科
急性尿道炎,外科
急性尿道炎,泌尿外科
马蹄形肾,外科
马蹄形肾,泌尿外科
睾丸囊肿,外科
睾丸囊肿,泌尿外科
滴虫性尿道炎,外科
滴虫性尿道炎,泌尿外科
泌尿生殖系放线菌病,外科
泌尿生殖系放线菌病,泌尿外科
肾钙乳,外科
肾钙乳,泌尿外科
泌尿系结石,外科
泌尿系结石,泌尿外科
霉菌性尿道炎,外科
霉菌性尿道炎,泌尿外科
阴囊癌,外科
阴囊癌,泌尿外科
膀胱鳞状细胞癌,外科
膀胱鳞状细胞癌,泌尿外科
胞痹,外科
胞痹,泌尿外科
出血性膀胱炎,外科
出血性膀胱炎,泌尿外科
成人多囊肾,外科
成人多囊肾,泌尿外科
重复肾盂输尿管畸形,外科
重复肾盂输尿管畸形,泌尿外科
单纯肾异位,外科
单纯肾异位,泌尿外科
多肾盏畸形,外科
多肾盏畸形,泌尿外科
单侧肾缺如,外科
单侧肾缺如,泌尿外科
单纯性肾囊肿,外科
单纯性肾囊肿,泌尿外科
额外肾,外科
额外肾,泌尿外科
非淋菌性尿道炎,外科
非淋菌性尿道炎,泌尿外科
非肾上腺素增...,外科
非肾上腺素增...,泌尿外科
睾丸下降不全,外科
睾丸下降不全,泌尿外科
梗阻性肾病,外科
梗阻性肾病,泌尿外科
后尿道瓣膜,外科
后尿道瓣膜,泌尿外科
合并马蹄肾的...,外科
合并马蹄肾的...,泌尿外科
精索恶性肿瘤,外科
精索恶性肿瘤,泌尿外科
精囊恶性肿瘤,外科
精囊恶性肿瘤,泌尿外科
交叉性异位肾,外科
交叉性异位肾,泌尿外科
急性膀胱炎,外科
急性膀胱炎,泌尿外科
结核性膀胱挛缩,外科
结核性膀胱挛缩,泌尿外科
结核性膀胱自发破裂,外科
结核性膀胱自发破裂,泌尿外科
淋菌性尿道炎,外科
淋菌性尿道炎,泌尿外科
老年人泌尿系统感染,外科
老年人泌尿系统感染,泌尿外科
老年人前列腺增生症,外科
老年人前列腺增生症,泌尿外科
老年人膀胱癌,外科
老年人膀胱癌,泌尿外科
老年人泌尿系结石,外科
老年人泌尿系结石,泌尿外科
老年人尿失禁,外科
老年人尿失禁,泌尿外科
老年女性膀胱颈梗阻,外科
老年女性膀胱颈梗阻,泌尿外科
老年人前列腺癌,外科
老年人前列腺癌,泌尿外科
老年人梗阻性肾病,外科
老年人梗阻性肾病,泌尿外科
泌尿生殖系滴虫病,外科
泌尿生殖系滴虫病,泌尿外科
泌尿生殖系棘球蚴病,外科
泌尿生殖系棘球蚴病,泌尿外科
泌尿生殖系血吸虫病,外科
泌尿生殖系血吸虫病,泌尿外科
泌尿道肿瘤,外科
泌尿道肿瘤,泌尿外科
泌尿生殖系阿米巴病,外科
泌尿生殖系阿米巴病,泌尿外科
慢性膀胱炎,外科
慢性膀胱炎,泌尿外科
泌尿生殖系损伤,外科
泌尿生殖系损伤,泌尿外科
泌尿生殖系真菌病,外科
泌尿生殖系真菌病,泌尿外科
尿路梗阻,外科
尿路梗阻,泌尿外科
尿道损伤,外科
尿道损伤,泌尿外科
尿道缺如及先...,外科
尿道缺如及先...,泌尿外科
尿道憩室,外科
尿道憩室,泌尿外科
尿道综合征,外科
尿道综合征,泌尿外科
尿道狭窄,外科
尿道狭窄,泌尿外科
尿道下裂,外科
尿道下裂,泌尿外科
尿道结石,外科
尿道结石,泌尿外科
尿路软斑症,外科
尿路软斑症,泌尿外科
尿潴留,外科
尿潴留,泌尿外科
尿道创伤,外科
尿道创伤,泌尿外科
膀胱湿热,外科
膀胱湿热,泌尿外科
膀胱囊肿,外科
膀胱囊肿,泌尿外科
膀胱脱垂,外科
膀胱脱垂,泌尿外科
膀胱憩室,外科
膀胱憩室,泌尿外科
膀胱结核,外科
膀胱结核,泌尿外科
膀胱嗜铬细胞瘤,外科
膀胱嗜铬细胞瘤,泌尿外科
膀胱平滑肌肉瘤,外科
膀胱平滑肌肉瘤,泌尿外科
膀胱输尿管反流,外科
膀胱输尿管反流,泌尿外科
膀胱不发育与...,外科
膀胱不发育与...,泌尿外科
膀胱损伤,外科
膀胱损伤,泌尿外科
膀胱颈挛缩,外科
膀胱颈挛缩,泌尿外科
膀胱外翻,外科
膀胱外翻,泌尿外科
脐尿管囊肿及...,外科
脐尿管囊肿及...,泌尿外科
前列腺炎,外科
前列腺炎,泌尿外科
前列腺增生,外科
前列腺增生,泌尿外科
前列腺脓肿,外科
前列腺脓肿,泌尿外科
气性膀胱炎,外科
气性膀胱炎,泌尿外科
脐尿管囊肿,外科
脐尿管囊肿,泌尿外科
鞘膜积液,外科
鞘膜积液,泌尿外科
脐尿管瘘,外科
脐尿管瘘,泌尿外科
前列腺结石,外科
前列腺结石,泌尿外科
肉芽肿性前列腺炎,外科
肉芽肿性前列腺炎,泌尿外科
乳糜尿,外科
乳糜尿,泌尿外科
肾上腺肿瘤,外科
肾上腺肿瘤,泌尿外科
肾周脓肿,外科
肾周脓肿,泌尿外科
输尿管炎,外科
输尿管炎,泌尿外科
输尿管肿瘤,外科
输尿管肿瘤,泌尿外科
肾动脉狭窄,外科
肾动脉狭窄,泌尿外科
肾积脓,外科
肾积脓,泌尿外科
肾上腺性征异常症,外科
肾上腺性征异常症,泌尿外科
肾损伤,外科
肾损伤,泌尿外科
肾创伤,外科
肾创伤,泌尿外科
肾上腺髓质功能亢进,外科
肾上腺髓质功能亢进,泌尿外科
泄殖腔外翻,外科
泄殖腔外翻,泌尿外科
先天性巨尿道症,外科
先天性巨尿道症,泌尿外科
先天性前尿道瓣膜,外科
先天性前尿道瓣膜,泌尿外科
先天性膀胱颈挛缩,外科
先天性膀胱颈挛缩,泌尿外科
先天性后尿道瘘,外科
先天性后尿道瘘,泌尿外科
先天性泌尿系畸形,外科
先天性泌尿系畸形,泌尿外科
胸内肾,外科
胸内肾,泌尿外科
下腔静脉后输尿管,外科
下腔静脉后输尿管,泌尿外科
先天性巨输尿管,外科
先天性巨输尿管,泌尿外科
压力性尿失禁,外科
压力性尿失禁,泌尿外科
阴茎结核,外科
阴茎结核,泌尿外科
原发性膀胱输...,外科
原发性膀胱输...,泌尿外科
阴茎阴囊象皮肿,外科
阴茎阴囊象皮肿,泌尿外科
阴茎硬结症,外科
阴茎硬结症,泌尿外科
遗尿,外科
遗尿,泌尿外科
阴囊丝虫病,外科
阴囊丝虫病,泌尿外科
